date,next_trading_day,speaker,Positive,Negative,Polarity,LM_pos_rate,LM_neg_rate,LM_net_polarity_per_token,fomc_hawk,fomc_dove,fomc_neutral,finbert_score,topic_confidence,topic_prob_6,topic_prob_0,topic_prob_1,topic_prob_4,topic_prob_3,topic_prob_2,topic_prob_5,topic_prob_14,topic_prob_15,topic_prob_10,unemployment,fed interest rate,day_of_week,month,year,pre_crisis,crisis,post_crisis,is_chair,is_vice_chair,n_tokens,finbert_label_encoded,target_SP500_1d,target_SP500_5d,target_RSL_1d,target_RSL_5d,target_DJIA_1d,target_DJIA_5d,target_NDQ_1d,target_NDQ_5d,class_SP500_1d,class_SP500_5d,class_RSL_1d,class_RSL_5d,class_DJIA_1d,class_DJIA_5d,class_NDQ_1d,class_NDQ_5d
2012-12-17,2012-12-18,Governor Jeremy C. Stein,17,64,-0.5802469064167048,0.0199063231850117,0.0749414519906323,-0.0550351288056206,0.0004638818500097,0.0001683290756773,0.9993677735328674,0.8799786567687988,0.2638081769416455,0.019076758892768,0.0187115909997744,0.0157026724470868,0.0734609551397131,0.0152875437289333,0.0248557925155406,0.0255631109674933,0.0222785086395897,0.0150726589274642,0.0226796608029869,7.9,0.16,0.0,12.0,2012.0,0,0,1,0,0,854,0,-0.0074144656762231,-0.0177043536853586,-0.0075892010397478,-0.0186344129278649,-0.0053226717462256,-0.0252126176432553,0.0002359497062076,-0.0103811390574669,Bearish,Bearish,Bearish,Bearish,Neutral,Bearish,Neutral,Neutral
2012-12-04,2012-12-05,Governor Daniel K. Tarullo,88,106,-0.0927835046763736,0.0416272469252601,0.0501419110690633,-0.0085146641438032,0.0002968821791,0.0001798385201254,0.9995232820510864,0.888638973236084,0.3701767848659829,0.0182475639247123,0.0181444870334799,0.0265062522448259,0.4016587591443846,0.0242147967684844,0.056634145494529,0.021723649629801,0.0215058268538172,0.0148295051104585,0.019260160085847,7.9,0.16,1.0,12.0,2012.0,0,0,1,0,0,2114,0,0.0030342425347174,0.0161847496253554,0.0033065906083263,0.0136239432708447,0.0069791223287212,0.0139051201054494,0.00145016143896,0.0107117223056503,Neutral,Bullish,Neutral,Bullish,Neutral,Neutral,Neutral,Neutral
2012-11-30,2012-12-03,Governor Jeremy C. Stein,25,31,-0.1071428552295918,0.0286368843069874,0.0355097365406643,-0.0068728522336769,0.0257448405027389,0.7820208668708801,0.1922342777252197,0.7184942364692688,0.0757796386185001,0.1993780210783438,0.0338920994583055,0.0146942318812557,0.0252447749963607,0.0152413666849616,0.0159178815129293,0.0221194810697566,0.1188870028691682,0.0465463609189983,0.0336537050980731,7.7,0.16,4.0,11.0,2012.0,0,0,1,0,0,873,-1,-0.0010658462665704,0.0157555592947503,-0.0017098123935156,0.0064493409834634,-0.001478454990777,-0.009083634773371,0.0016081960816886,0.0066520736523615,Neutral,Bullish,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
2012-11-28,2012-11-29,Governor Daniel K. Tarullo,57,137,-0.4123711318949942,0.0221101629169899,0.0531419705197827,-0.0310318076027928,0.0001121975074056,0.0003098398447036,0.9995779395103456,0.8299626708030701,1.0,2.574253067818425e-308,2.493858027699214e-308,4.3190136976343946e-308,8.504194720575046e-308,2.9701738670766937e-308,1.0,3.082818345430481e-308,3.2474985174788273e-308,2.208431933536439e-308,2.7482383848400376e-308,7.7,0.16,2.0,11.0,2012.0,0,0,1,0,0,2578,0,0.0002887281144089,0.0040101710290359,0.0001625075369874,-0.0014195485963055,-0.0008022844747523,-0.0088543711112728,-0.0015549432433111,-0.0017128694834529,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
2012-11-20,2012-11-21,Chairman Ben S. Bernanke,98,225,-0.3931888532718611,0.0417376490630323,0.0958262350936967,-0.0540885860306643,0.000630856025964,0.8766170740127563,0.1227520778775215,0.9180417060852052,0.3993326188352902,5.746060186067105e-308,1.0,3.3131013894134437e-308,4.655238073319978e-308,4.161867867957091e-308,2.6604560475375657e-308,5.872707107744998e-308,5.158091701969929e-308,5.829015626339944e-308,6.485175526341434e-308,7.7,0.16,1.0,11.0,2012.0,0,0,1,1,0,2348,-1,0.0134487893662787,0.0144061894374085,0.0130263148426397,0.0179147260304626,0.0150395725849138,0.0305905253743909,0.0110223048412396,0.0310879620887573,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish
2012-11-15,2012-11-16,Chairman Ben S. Bernanke,75,141,-0.3055555541409465,0.0415512465373961,0.0781163434903047,-0.0365650969529085,0.0013254982186481,0.6960750818252563,0.3025994300842285,0.5323992967605591,0.1912334527420484,0.0141318655696464,0.0191445262131562,0.0601655479971727,0.0205961951538777,0.0340948331960688,0.0154732620006031,0.014143274863939,0.0168585744110753,0.012520812225911,0.0129592085345569,7.7,0.16,3.0,11.0,2012.0,0,0,1,1,0,1805,1,0.0164954944478574,0.0301121087591421,0.0198620537610982,0.0341280363069143,0.0243355463563829,0.0463704003855906,0.0216158700835282,0.0421754895125018,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish
2012-11-13,2012-11-14,Vice Chair Janet L. Yellen,118,233,-0.3276353267018936,0.0308981408745744,0.0610107357947106,-0.0301125949201361,0.0003966329968534,0.0007486852118745,0.998854637145996,0.7224492430686951,1.0,1.2632907151369094e-307,5.459528864927883e-308,3.2420670145266406e-308,4.854665418367298e-308,3.1070867997406715e-308,3.3473586056047773e-308,3.8346962690161617e-308,1.0,6.69531306723964e-308,4.8601449822360675e-308,7.7,0.16,1.0,11.0,2012.0,0,0,1,1,1,3819,0,-0.0022727249775162,0.0211550796871476,-0.0015935449138315,0.0262193297763525,-0.0029661907673081,0.0270984924603733,-0.0048112153124037,0.0325659496614688,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish
2012-11-09,2012-11-12,Governor Elizabeth A. Duke,54,106,-0.32499999796875,0.0252454417952314,0.0495558672276764,-0.024310425432445,0.0001742214517435,0.0001198463432956,0.9997058510780334,0.8899224400520325,0.1398990217759339,0.0091687180721778,0.0098749879994926,0.7025851376014841,0.0178330136166827,0.0163692783724304,0.0222580519051939,0.0092774467510838,0.0115955358407399,0.0078824050822941,0.0084962052587792,7.7,0.16,4.0,11.0,2012.0,0,0,1,0,0,2139,0,-0.0045961781171809,-0.0014920013820387,-0.0039854205221912,0.0049708957094634,-0.0080959248989462,0.0050566091812232,-0.0059841765036796,-0.0008818940213906,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
2012-10-14,2012-10-15,Chairman Ben S. Bernanke,57,55,0.017857142697704,0.0601900739176346,0.058078141499472,0.0021119324181626,0.0004336700076237,0.9980415105819702,0.001524836407043,0.9494112133979796,0.0092692243590804,6.068167325139733e-308,1.0,2.514656587973577e-308,3.4858480827106044e-308,2.930470287559091e-308,2.2220947497067515e-308,5.858827728467609e-308,4.919504108498399e-308,7.901964328819782e-308,7.361300919787497e-308,7.8,0.16,6.0,10.0,2012.0,0,0,1,1,0,947,-1,0.0095014611812886,-0.0058357773650316,0.0102699332784914,-0.0043815895595227,0.0140553252445888,-0.0165373016441601,0.0086443870324983,-0.0093688239377357,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral
2012-10-11,2012-10-12,Governor Jeremy C. Stein,97,105,-0.0396039601999803,0.0349423631123919,0.0378242074927953,-0.0028818443804034,0.0005567714106291,0.0005542295402847,0.9988890290260316,0.8218766450881958,0.061834243274044,0.0810074884666555,0.0241734490739015,0.0122779742749259,0.0189817184793956,0.0124752852489864,0.0126181779855714,0.0157680446210462,0.4150653924455219,0.0317969361014298,0.0214290385260965,7.8,0.16,3.0,10.0,2012.0,0,0,1,0,0,2776,0,0.0071559708579735,0.0010998815861564,0.0080779225240277,0.0032199411279611,0.0072533859979807,-0.0153741446654471,0.006305510056092,-0.0025392445385998,Bullish,Neutral,Bullish,Neutral,Neutral,Neutral,Neutral,Neutral
2012-10-11,2012-10-12,Governor Jeremy C. Stein,97,105,-0.0396039601999803,0.0349423631123919,0.0378242074927953,-0.0028818443804034,0.0005567714106291,0.0005542295402847,0.9988890290260316,0.8218766450881958,0.061834243274044,0.0810074884666555,0.0241734490739015,0.0122779742749259,0.0189817184793956,0.0124752852489864,0.0126181779855714,0.0157680446210462,0.4150653924455219,0.0317969361014298,0.0214290385260965,7.8,0.16,3.0,10.0,2012.0,0,0,1,0,0,2776,0,0.0071559708579735,0.0010998815861564,0.0080779225240277,0.0032199411279611,0.0072533859979807,-0.0153741446654471,0.006305510056092,-0.0025392445385998,Bullish,Neutral,Bullish,Neutral,Neutral,Neutral,Neutral,Neutral
2012-10-11,2012-10-12,Vice Chair Janet L. Yellen,46,70,-0.206896549940547,0.0688622754491018,0.1047904191616766,-0.0359281437125748,0.0003422973677515,0.9959498643875122,0.0037078575696796,0.8599525094032288,1.0,0.0153104242402024,0.0174269225075733,0.0083692355791344,0.0184222171935995,0.0104216081858452,0.0109378388398959,0.0646519375856712,0.0134508979076952,0.0145997757253932,0.0475118479395489,7.8,0.16,3.0,10.0,2012.0,0,0,1,1,1,668,-1,0.0071559708579735,0.0010998815861564,0.0080779225240277,0.0032199411279611,0.0072533859979807,-0.0153741446654471,0.006305510056092,-0.0025392445385998,Bullish,Neutral,Bullish,Neutral,Neutral,Neutral,Neutral,Neutral
2012-10-11,2012-10-12,Vice Chair Janet L. Yellen,46,70,-0.206896549940547,0.0688622754491018,0.1047904191616766,-0.0359281437125748,0.0003422973677515,0.9959498643875122,0.0037078575696796,0.8599525094032288,1.0,0.0153104242402024,0.0174269225075733,0.0083692355791344,0.0184222171935995,0.0104216081858452,0.0109378388398959,0.0646519375856712,0.0134508979076952,0.0145997757253932,0.0475118479395489,7.8,0.16,3.0,10.0,2012.0,0,0,1,1,1,668,-1,0.0071559708579735,0.0010998815861564,0.0080779225240277,0.0032199411279611,0.0072533859979807,-0.0153741446654471,0.006305510056092,-0.0025392445385998,Bullish,Neutral,Bullish,Neutral,Neutral,Neutral,Neutral,Neutral
2012-10-10,2012-10-11,Governor Daniel K. Tarullo,214,319,-0.1969981234577896,0.0417153996101364,0.0621832358674463,-0.0204678362573099,0.0004339131701271,0.0003461835149209,0.9992198944091796,0.9053838849067688,1.0,3.2661501954301643e-308,3.2005573632149383e-308,4.752543135283602e-308,1.0,4.2766065747039317e-308,9.072653950531665e-308,3.6449498766147904e-308,3.950946397803163e-308,2.603517448868259e-308,3.294075666216171e-308,7.8,0.16,2.0,10.0,2012.0,0,0,1,0,0,5130,0,0.0001845932020896,0.0167000055619785,-0.0029661372528556,0.0170989088694029,0.0003419859642998,0.0091791223539408,-0.0080623806372818,0.008845676638581,Neutral,Bullish,Neutral,Bullish,Neutral,Neutral,Bearish,Neutral
2012-10-05,2012-10-08,Governor Elizabeth A. Duke,84,136,-0.2363636352892562,0.0317220543806646,0.0513595166163142,-0.0196374622356495,0.0035418332554399,0.4839128255844116,0.5125453472137451,0.5091001391410828,0.2328024718401861,0.015801065639365,0.0217656540421686,0.0303465004550922,0.0292278216162815,0.5585721140960374,0.0178326359429739,0.0166613984841121,0.0172459604997638,0.0136587155985479,0.0151407455739351,7.8,0.16,4.0,10.0,2012.0,0,0,1,0,0,2648,1,-0.0081068132660055,-0.0117361620249757,-0.0098909418123519,-0.0108181992658575,-0.0161468579153593,-0.0168823669163215,-0.0125117669998978,-0.0120823274676266,Bearish,Bearish,Bearish,Neutral,Bearish,Neutral,Bearish,Neutral
2012-10-01,2012-10-02,Chairman Ben S. Bernanke,75,122,-0.2385786789919864,0.0364077669902912,0.0592233009708737,-0.0228155339805825,0.0003433417878113,9.198817861033604e-05,0.9995647072792052,0.9036467671394348,0.3372965388338187,0.0286879033309073,0.0273825987580963,0.0205341451859518,0.0238668316944784,0.0162754390827241,0.0161862010114546,0.0183729655512021,0.0482889060123853,0.0216944699061086,0.0199865930228725,7.8,0.16,0.0,10.0,2012.0,0,0,1,1,0,2060,0,0.0009085946140417,-0.0006549356266075,0.0036244096381635,-0.0029534978601072,0.0069839311237189,-0.020494524106803,-0.0020582508817859,-0.0149790326220855,Neutral,Neutral,Neutral,Neutral,Neutral,Bearish,Neutral,Bearish
2012-08-31,2012-09-04,Chairman Ben S. Bernanke,140,190,-0.1515151510560147,0.0394811054709531,0.0535815002820078,-0.0141003948110547,0.0006610968266613,0.9860795140266418,0.0132593838497996,0.6315302848815918,0.2952047432239821,1.0,6.81163492334003e-308,2.48271626104638e-308,4.1684391266623484e-308,2.835524256171244e-308,2.629132839892223e-308,4.1598676193016113e-308,1.4559207067800591e-307,1.0903612648378366e-307,6.654961675222787e-308,8.1,0.13,4.0,8.0,2012.0,0,0,1,1,0,3546,-1,0.0008852479132398,0.0220482690470448,-0.0010676612969651,0.0203710609571347,-0.0018326201633135,0.0046391500616289,-0.0011069089978264,0.024059123639879,Neutral,Bullish,Neutral,Bullish,Neutral,Neutral,Neutral,Bullish
2012-08-07,2012-08-08,Chairman Ben S. Bernanke,36,11,0.5319148822996834,0.0533333333333333,0.0162962962962962,0.037037037037037,0.0001890828571049,0.0001666187454247,0.9996442794799804,0.899177610874176,0.4317302712566036,0.0019961553545067,0.0023013174559811,0.0019445619337379,0.001976781226915,0.002061629416802,0.0018022321910604,0.002143880852484,0.0019496359592241,0.0020365778028159,0.0020767753947755,8.1,0.13,1.0,8.0,2012.0,0,0,1,1,0,675,0,-0.0007930710788101,-0.0008242009716232,0.0004136855394443,0.0023605844039506,0.0020597076846877,0.0079033872327808,0.003424379326003,0.0051240211441483,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
2012-08-06,2012-08-07,Chairman Ben S. Bernanke,49,35,0.1666666646825397,0.0537870472008781,0.0384193194291986,0.0153677277716794,0.0001553984911879,0.000128766245325,0.9997158646583556,0.8975477814674377,0.3063485510366241,0.0023895924994112,0.0027563202646644,0.0023289418419135,0.0023665258790055,0.0024685944218967,0.0021574861678813,0.0025666046647607,0.0023341573538286,0.0024382067550979,0.0024861215674859,8.1,0.13,0.0,8.0,2012.0,0,0,1,1,0,911,0,0.0005346080275299,0.0002688242613117,0.0006208264404641,0.0018411375958537,-0.001155578868999,0.0039122198534397,-0.0014726004834279,-0.0055657047235713,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
2012-07-23,2012-07-24,Governor Sarah Bloom Raskin,81,98,-0.0949720665085359,0.0521235521235521,0.063063063063063,-0.0109395109395109,0.0002946665335912,0.0003564399376045,0.9993489384651184,0.8774815797805786,0.2388758977866332,0.0185823260384747,0.0205273458747167,0.4126105606718534,0.0349591451182784,0.0356091019109632,0.0389398227679797,0.0187433042341406,0.0236177401972834,0.0159255914070847,0.0171029064455533,8.2,0.16,0.0,7.0,2012.0,0,0,1,0,0,1554,0,0.0046546723656778,0.0310176301549766,-0.0003138614573022,0.030643039280751,-0.0071120913445354,0.0292390415046485,0.0020319082495522,0.0249951187774747,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish
2012-07-24,2012-07-25,Chairman Ben S. Bernanke,36,11,0.5319148822996834,0.0609137055837563,0.0186125211505922,0.0423011844331641,0.0001430248084943,0.0001803047489374,0.9996767044067384,0.8861097693443298,0.9089781382406288,0.0007832215670999,0.0009026741260052,0.0007627687709915,0.0007755963493561,0.0008087886260745,0.000707133603668,0.0008411482446831,0.0007649226404534,0.0007990394598862,0.0008148492017541,8.2,0.16,1.0,7.0,2012.0,0,0,1,1,0,591,0,0.0167149771480188,0.0236729961422234,0.0165409746993497,0.027976837580674,0.0139848372694289,0.0337085882969371,0.0101389398522338,0.0023657658551098,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Neutral
2012-07-20,2012-07-23,Governor Elizabeth A. Duke,61,85,-0.1643835605179208,0.047768206734534,0.0665622552858261,-0.018794048551292,0.0003214702010154,0.0010702849831432,0.9986082911491394,0.6235191226005554,0.0349729424181163,0.0290492727567304,0.0265472705314542,0.0196582323805663,0.0760868582413627,0.0191991877477567,0.0296150540777917,0.0318978475001497,0.0366702216123266,0.0218965643660974,0.0310899261482165,8.2,0.16,4.0,7.0,2012.0,0,0,1,0,0,1277,0,-0.0081861397007317,0.0276343914744823,-0.009040932945028,0.0257530645928127,-0.0086758990768878,0.0201511959490789,-0.0143150905951636,0.0162793584264167,Bearish,Bullish,Bearish,Bullish,Neutral,Bullish,Bearish,Bullish
2012-06-12,2012-06-13,Governor Daniel K. Tarullo,47,129,-0.4659090882618802,0.0237854251012145,0.0652834008097166,-0.041497975708502,0.0001465067471144,0.0001150946409325,0.9997383952140808,0.863450288772583,0.1639375372234899,0.0187065906159165,0.0187648622582388,0.034305736436759,0.166848192448682,0.0248595550978605,0.0839049202404647,0.0216920946446979,0.0229367925474385,0.0154281368075699,0.0192874065045142,8.2,0.16,1.0,6.0,2012.0,0,0,1,0,0,1976,0,0.0124460263609156,0.0262483830278034,0.0108146527822455,0.0310370044200912,0.0049575972475545,0.0379396301956822,0.0132380205587834,0.0420930682695229,Bullish,Bullish,Bullish,Bullish,Neutral,Bullish,Bullish,Bullish
2012-06-06,2012-06-07,Vice Chair Janet L. Yellen,95,211,-0.3790849660814216,0.0285542530808536,0.0634204989480012,-0.0348662458671475,0.0002575682010501,0.9981400966644288,0.00160233292263,0.6553210020065308,0.2972877395910345,0.0183723387745618,0.0263407676265756,0.0296021546333328,0.0346951017955658,0.501209812322844,0.0188800990278293,0.0194127935058715,0.0197166997001741,0.0157146265893539,0.0176750904581396,8.2,0.16,2.0,6.0,2012.0,0,0,1,1,1,3327,-1,0.0074825883934535,0.0153238751999114,0.008114163624478,0.0107301085607865,0.0093870615218681,0.0017985488547515,0.0116394971635759,0.0026304020955879,Bullish,Bullish,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral
2012-05-15,2012-05-16,Governor Elizabeth A. Duke,48,161,-0.5406698538723931,0.0255047821466524,0.0855472901168969,-0.0600425079702444,0.0007828507805243,0.6306376457214355,0.3685795366764068,0.9499397277832032,0.3428959997583742,0.0201315774678727,0.0272718772945764,0.0393904351978481,0.0370894138316336,0.3935164332120026,0.023576300001833,0.0213830223599145,0.0218878766286687,0.0174645617520153,0.0194136717752602,8.2,0.16,1.0,5.0,2012.0,0,0,1,0,0,1882,-1,-0.0123871058758235,-0.0081278731004738,-0.0150513758617391,-0.0044837434009886,-0.0204992303769961,-0.0056527975677053,-0.0230277662496788,-0.0089883599138356,Bearish,Neutral,Bearish,Neutral,Bearish,Neutral,Bearish,Neutral
2012-05-10,2012-05-11,Chairman Ben S. Bernanke,68,111,-0.2402234623451203,0.0459770114942528,0.075050709939148,-0.0290736984448952,0.0016414104029536,0.001382339047268,0.9969762563705444,0.9324777126312256,0.7310439417316407,0.0208774053240961,0.0203700181771044,0.0342442029040262,0.1600714621034312,0.0251664258531031,0.0838993643983527,0.0240218540297775,0.02462573454714,0.017194236825131,0.0215924626443456,8.2,0.16,3.0,5.0,2012.0,0,0,1,1,0,1479,1,-0.0097694338655121,-0.0351949004188967,-0.0111128639192796,-0.0429809909307059,-0.0098242155382511,-0.0525424323573171,-0.014062204624831,-0.0542363563759087,Bearish,Bearish,Bearish,Bearish,Bearish,Bearish,Bearish,Bearish
2012-05-02,2012-05-03,Governor Daniel K. Tarullo,44,166,-0.580952378185941,0.027143738433066,0.1024059222702035,-0.0752621838371375,0.0001857227034633,0.0002267697418574,0.9995874762535096,0.8857691884040833,0.4379419581805157,3.3118342322087644e-308,3.218869184714762e-308,4.743509145214018e-308,1.0,4.242370934471151e-308,9.011296989738571e-308,3.641808317562837e-308,4.034748367523691e-308,2.6277086368823707e-308,3.308469281808684e-308,8.2,0.16,2.0,5.0,2012.0,0,0,1,0,0,1621,0,-0.0127451760440381,-0.0266192718064815,-0.0161472089585193,-0.0241309868355781,-0.0246507470075151,-0.0326667238972085,-0.0182868613656228,-0.0183984755097001,Bearish,Bearish,Bearish,Bearish,Bearish,Bearish,Bearish,Bearish
2012-04-13,2012-04-16,Chairman Ben S. Bernanke,77,313,-0.6051282035765944,0.0318181818181818,0.1293388429752066,-0.0975206611570247,0.0001638438552618,0.0003073047846555,0.9995288848876952,0.635067343711853,0.1439225536984036,0.0194290981154851,0.019045649530375,0.0212323932279488,0.3200826770789327,0.0213926828064349,0.0342797352546425,0.0216828142677865,0.0232291730413489,0.0149620786391909,0.0197498815482956,8.2,0.14,4.0,4.0,2012.0,0,0,1,1,0,2420,0,0.0150238929393167,0.0004457536410771,0.0154866738024462,-0.0019203143949957,0.0200292043416999,-0.0062170319647646,0.0157252249451522,-0.007806286801446,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral
2012-04-11,2012-04-12,Governor Sarah Bloom Raskin,46,177,-0.587443943554063,0.0299479166666666,0.115234375,-0.0852864583333333,0.0001478204940212,0.0018857873510569,0.9979664087295532,0.5427609086036682,0.025890652887518,0.0090146818373158,0.0230162275035703,0.0057145903647643,0.0082306499408095,0.0064874252716072,0.0045471809740531,0.0081625208327389,0.0094651043338199,0.0082549596379847,0.0086557283825972,8.2,0.14,2.0,4.0,2012.0,0,0,1,0,0,1536,-1,-0.0105485996737317,-0.0017310537966702,-0.0124750010402945,-0.0076752183716808,-0.0150606217600423,-0.0195017776473046,-0.0152117246312803,-0.0119838263144176,Bearish,Neutral,Bearish,Neutral,Bearish,Bearish,Bearish,Neutral
2012-04-11,2012-04-12,Governor Sarah Bloom Raskin,46,177,-0.587443943554063,0.0299479166666666,0.115234375,-0.0852864583333333,0.0001478204940212,0.0018857873510569,0.9979664087295532,0.5427609086036682,0.025890652887518,0.0090146818373158,0.0230162275035703,0.0057145903647643,0.0082306499408095,0.0064874252716072,0.0045471809740531,0.0081625208327389,0.0094651043338199,0.0082549596379847,0.0086557283825972,8.2,0.14,2.0,4.0,2012.0,0,0,1,0,0,1536,-1,-0.0105485996737317,-0.0017310537966702,-0.0124750010402945,-0.0076752183716808,-0.0150606217600423,-0.0195017776473046,-0.0152117246312803,-0.0119838263144176,Bearish,Neutral,Bearish,Neutral,Bearish,Bearish,Bearish,Neutral
2012-04-11,2012-04-12,Vice Chair Janet L. Yellen,63,220,-0.5547703160608822,0.0208678370321298,0.0728718118582312,-0.0520039748261013,0.0008190593216568,0.9948962330818176,0.0042847143486142,0.4207969009876251,0.0562328825345153,0.1744168964508467,0.0405684467385743,0.0122465312012504,0.0185287252187635,0.0125966129472146,0.0120999927390874,0.0203871691599153,0.0673983186562911,0.0703817456427643,0.0330886360573057,8.2,0.14,2.0,4.0,2012.0,0,0,1,1,1,3019,1,-0.0105485996737317,-0.0017310537966702,-0.0124750010402945,-0.0076752183716808,-0.0150606217600423,-0.0195017776473046,-0.0152117246312803,-0.0119838263144176,Bearish,Neutral,Bearish,Neutral,Bearish,Bearish,Bearish,Neutral
2012-04-11,2012-04-12,Vice Chair Janet L. Yellen,63,220,-0.5547703160608822,0.0208678370321298,0.0728718118582312,-0.0520039748261013,0.0008190593216568,0.9948962330818176,0.0042847143486142,0.4207969009876251,0.0562328825345153,0.1744168964508467,0.0405684467385743,0.0122465312012504,0.0185287252187635,0.0125966129472146,0.0120999927390874,0.0203871691599153,0.0673983186562911,0.0703817456427643,0.0330886360573057,8.2,0.14,2.0,4.0,2012.0,0,0,1,1,1,3019,1,-0.0105485996737317,-0.0017310537966702,-0.0124750010402945,-0.0076752183716808,-0.0150606217600423,-0.0195017776473046,-0.0152117246312803,-0.0119838263144176,Bearish,Neutral,Bearish,Neutral,Bearish,Bearish,Bearish,Neutral
2012-04-10,2012-04-11,Governor Daniel K. Tarullo,67,146,-0.3708920170380656,0.0408536585365853,0.0890243902439024,-0.048170731707317,0.0001994959893636,0.0002450141182634,0.99955552816391,0.836351752281189,0.2276599472551621,0.0152931534832085,0.0148648335049484,0.0256445465903817,0.0910728697443202,0.0180282099042895,0.0647677488021046,0.0175057971336489,0.0180729795541061,0.0126687806194264,0.0157790226007171,8.2,0.14,1.0,4.0,2012.0,0,0,1,0,0,1640,0,0.0141495444232428,0.0177550514122967,0.0137793878102884,0.0120040433545787,0.0118643227405904,0.0029577642551273,0.0150642106923807,0.0084484869780714,Bullish,Bullish,Bullish,Bullish,Bullish,Neutral,Bullish,Neutral
2012-04-09,2012-04-10,Chairman Ben S. Bernanke,67,101,-0.2023809511763038,0.0347150259067357,0.0523316062176165,-0.0176165803108808,0.0003236860211472,0.0002621354651637,0.9994142055511476,0.8002004027366638,1.0,0.0140964244126326,0.0138228409702393,0.0208153207844218,0.5613875414502998,0.0181571663158969,0.040184939656431,0.0156877092680896,0.0173380311365311,0.0112400940776108,0.0141720172750247,8.2,0.14,0.0,4.0,2012.0,0,0,1,1,0,1930,0,0.007035267034029,0.0314259642340838,0.0074488958197752,0.0236937297392199,0.0048271561412173,0.0105598116967044,0.0158643142945787,0.0337690233301166,Bullish,Bullish,Bullish,Bullish,Neutral,Neutral,Bullish,Bullish
2012-03-27,2012-03-28,Governor Elizabeth A. Duke,74,55,0.147286820563668,0.050929112181693,0.0378527185134205,0.0130763936682725,0.0001834758295444,0.0001088700882974,0.9997076392173768,0.7642205357551575,0.3667487554383025,2.576703145944594e-308,3.0600928682219213e-308,1.0,3.8422328030451546e-308,5.082952409222961e-308,3.7910133943563e-308,2.558223196597353e-308,3.099899349461568e-308,2.280813372472021e-308,2.344735790495859e-308,8.2,0.13,1.0,3.0,2012.0,0,0,1,0,0,1453,0,0.0014939842971321,-0.0039203975169253,-0.0016079298367995,-0.0046815301891996,-0.003219061184101,-0.0093721588388542,-0.0026724686575389,-0.0168614142469781,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Bearish
2012-03-26,2012-03-27,Chairman Ben S. Bernanke,71,294,-0.610958902435729,0.0319531953195319,0.1323132313231323,-0.1003600360036003,0.0003521840262692,0.9986155033111572,0.0010323149617761,0.6723466515541077,1.0,5.307129653815531e-308,1.0,2.4210429407744285e-308,3.1642153500367613e-308,2.934978556606779e-308,2.0404332638118835e-308,4.518593520600795e-308,4.3893053831295255e-308,6.132254612306755e-308,5.388222394622917e-308,8.2,0.13,0.0,3.0,2012.0,0,0,1,1,0,2222,-1,-0.005419152026316,0.0001378521816162,-0.0049415090563221,0.0006088305579186,-0.004007787591733,0.000237197562139,-0.0065834524516081,-0.0061668049194345,Bearish,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
2012-03-14,2012-03-15,Chairman Ben S. Bernanke,27,34,-0.114754096479441,0.0375,0.0472222222222222,-0.0097222222222222,0.0001402948255417,0.0001422675995854,0.99971741437912,0.888469934463501,0.2461283170798773,0.0017122560384482,0.0019739187329065,0.001667926085042,0.0016956289736976,0.0017683754640714,0.001545912308864,0.0018389591826292,0.0016723361334818,0.0017469143177701,0.0017814083538712,8.2,0.13,2.0,3.0,2012.0,0,0,1,1,0,720,0,-0.0015196569464526,-0.0155907238070844,0.0011193985360787,-0.0070012451589842,-0.0007403923458917,0.0061551577459266,-0.0015394959024465,-0.0120511140240721,Neutral,Bearish,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
